,Department,Course,Section,Instructor,Time
3262,CPE,309,01,"Kearns, Timothy J.",MWF 09:10 AM - 10:00 AM
3263,CPE,309,02,"Kearns, Timothy J.",MWF 10:10 AM - 11:00 AM
3242,CPE,309,03,"Falessi, Davide",MWF 11:10 AM - 12:00 PM
3243,CPE,309,04,"Falessi, Davide",MWF 12:10 PM - 01:00 PM
3283,CPE,315,01,"Lupo, Christopher",MWF 09:10 AM - 10:00 AM
3284,CPE,315,02,"Lupo, Christopher",MWF 10:10 AM - 11:00 AM
3285,CPE,315,03,"Lupo, Christopher",MWF 11:10 AM - 12:00 PM
3286,CPE,315,04,"Lupo, Christopher",MWF 12:10 PM - 01:00 PM
3002,CPE,315,05,"Retz, David Lester",MWF 08:10 AM - 09:00 AM
3003,CPE,315,06,"Retz, David Lester",MWF 09:10 AM - 10:00 AM
3004,CPE,315,07,"Retz, David Lester",MWF 12:10 PM - 01:00 PM
3005,CPE,315,08,"Retz, David Lester",MWF 01:10 PM - 02:00 PM
3372,CPE,321,01,"Ghanbari, Muhammad K.",TR 04:40 PM - 06:00 PM
3373,CPE,321,02,"Ghanbari, Muhammad K.",TR 06:10 PM - 07:30 PM
3221,CPE,321,03,"DeBruhl II, Bruce Edward",MWF 09:10 AM - 10:00 AM
3222,CPE,321,04,"DeBruhl II, Bruce Edward",MWF 10:10 AM - 11:00 AM
3223,CPE,321,05,"DeBruhl II, Bruce Edward",MWF 11:10 AM - 12:00 PM
3224,CPE,321,06,"DeBruhl II, Bruce Edward",MWF 12:10 PM - 01:00 PM
3019,CPE,329,01,"Irber, Alfred",TR 03:10 PM - 04:30 PM
3020,CPE,329,02,"Irber, Alfred",TR 04:40 PM - 06:00 PM
3248,CPE,349,01,"Gharibyan, Hasmik",MWF 08:10 AM - 09:00 AM
3249,CPE,349,02,"Gharibyan, Hasmik",MWF 09:10 AM - 10:00 AM
3250,CPE,349,03,"Gharibyan, Hasmik",MWF 11:10 AM - 12:00 PM
3251,CPE,349,04,"Gharibyan, Hasmik",MWF 12:10 PM - 01:00 PM
3404,CPE,349,05,"Migler-VonDollen, Theresa Anne",TR 08:10 AM - 09:30 AM
3405,CPE,349,06,"Migler-VonDollen, Theresa Anne",TR 09:40 AM - 11:00 AM
2980,CPE,350,01,"Murray, Richard Arnold",MW 10:10 AM - 11:30 AM
2981,CPE,350,02,"Murray, Richard Arnold",MW 11:40 AM - 01:00 PM
3398,CPE,357,01,"Mammen, Kurt",TR 08:10 AM - 09:30 AM
3399,CPE,357,02,"Mammen, Kurt",TR 09:40 AM - 11:00 AM
3421,CPE,357,03,"Taylor, George S.",TR 09:40 AM - 11:00 AM
3422,CPE,357,04,"Taylor, George S.",TR 12:10 PM - 01:30 PM
3400,CPE,357,05,"Mammen, Kurt",TR 12:10 PM - 01:30 PM
3401,CPE,357,06,"Mammen, Kurt",TR 01:40 PM - 03:00 PM
3402,CPE,357,07,"Mammen, Kurt",TR 03:10 PM - 04:30 PM
3403,CPE,357,08,"Mammen, Kurt",TR 04:40 PM - 06:00 PM
3423,CPE,357,09,"Taylor, George S.",TR 01:40 PM - 03:00 PM
3424,CPE,357,10,"Taylor, George S.",TR 03:10 PM - 04:30 PM
3264,CPE,357,11,"Keen, Aaron",MWF 12:10 PM - 01:00 PM
3265,CPE,357,12,"Keen, Aaron",MWF 02:10 PM - 03:00 PM
3308,CPE,365,01,"Stanchev, Lubomir Petrov",TR 12:10 PM - 01:30 PM
3309,CPE,365,02,"Stanchev, Lubomir Petrov",TR 01:40 PM - 03:00 PM
3310,CPE,365,03,"Stanchev, Lubomir Petrov",TR 01:40 PM - 03:00 PM
3233,CPE,369,01,"Dekhtyar, Alexander M.",MWF 10:10 AM - 11:00 AM
3234,CPE,369,02,"Dekhtyar, Alexander M.",MWF 11:10 AM - 12:00 PM
3341,CPE,400,01,"Smith, Hugh M.",N/A N/A - N/A
2907,CPE,400,03,"Slivovsky, Lynne A.",N/A N/A - N/A
3203,CPE,400,04,"Bellardo, John Michael",N/A N/A - N/A
2883,CPE,400,05,"Mealy, Bryan J.",N/A N/A - N/A
2854,CPE,400,06,"Danowitz, Andrew Robert",N/A N/A - N/A
3252,CPE,405,01,"Janzen, David S.",TR 12:10 PM - 01:30 PM
3253,CPE,405,02,"Janzen, David S.",TR 01:40 PM - 03:00 PM
3254,CPE,405,03,"Janzen, David S.",TR 08:10 AM - 09:30 AM
3255,CPE,405,04,"Janzen, David S.",TR 09:40 AM - 11:00 AM
3297,CPE,419,01,"Pantoja, Maria",TR 08:10 AM - 09:30 AM
3298,CPE,419,02,"Pantoja, Maria",TR 09:40 AM - 11:00 AM
2939,CPE,428,01,"Zhang, Xiaozheng",MWF 09:10 AM - 10:00 AM
2940,CPE,428,02,"Zhang, Xiaozheng",R 08:10 AM - 11:00 AM
3213,CPE,430,01,"Clements, John B.",MWF 10:10 AM - 11:00 AM
3214,CPE,430,02,"Clements, John B.",MWF 11:10 AM - 12:00 PM
3215,CPE,430,03,"Clements, John B.",MWF 02:10 PM - 03:00 PM
3216,CPE,430,04,"Clements, John B.",MWF 03:10 PM - 04:00 PM
3266,CPE,430,05,"Keen, Aaron",MWF 09:10 AM - 10:00 AM
3267,CPE,430,06,"Keen, Aaron",MWF 10:10 AM - 11:00 AM
3204,CPE,436,01,"Bellardo, John Michael",TR 09:40 AM - 11:00 AM
3205,CPE,436,02,"Bellardo, John Michael",TR 12:10 PM - 01:30 PM
3416,CPE,436,03,"Scovil, Randy C.",TR 01:40 PM - 03:00 PM
3417,CPE,436,04,"Scovil, Randy C.",TR 03:10 PM - 04:30 PM
3478,CPE,450,01,"Hawkins, Benjamin G.",M 01:10 PM - 02:00 PM
3479,CPE,450,02,"Hawkins, Benjamin G.",WF 01:10 PM - 02:00 PM
2908,CPE,450,03,"Slivovsky, Lynne A.",T 12:10 PM - 01:00 PM
2909,CPE,450,04,"Slivovsky, Lynne A.",T 01:10 PM - 03:00 PM
2910,CPE,450,07,"Slivovsky, Lynne A.",M 03:10 PM - 04:00 PM
2911,CPE,450,08,"Slivovsky, Lynne A.",M 04:10 PM - 06:00 PM
3290,CPE,453,01,"Nico, Phillip L.",MWF 10:10 AM - 11:00 AM
3291,CPE,453,02,"Nico, Phillip L.",MWF 11:10 AM - 12:00 PM
3292,CPE,453,03,"Nico, Phillip L.",MWF 02:10 PM - 03:00 PM
3293,CPE,453,04,"Nico, Phillip L.",MWF 03:10 PM - 04:00 PM
3374,CPE,453,05,"Ghanbari, Muhammad K.",TR 08:10 AM - 09:30 AM
3375,CPE,453,06,"Ghanbari, Muhammad K.",TR 09:40 AM - 11:00 AM
3376,CPE,453,07,"Ghanbari, Muhammad K.",TR 12:10 PM - 01:30 PM
3377,CPE,453,08,"Ghanbari, Muhammad K.",TR 01:40 PM - 03:00 PM
3354,CPE,458,01,"Anjum, Bushra",TR 05:10 PM - 06:30 PM
3355,CPE,458,02,"Anjum, Bushra",TR 06:40 PM - 08:00 PM
3342,CPE,461,01,"Smith, Hugh M.",N/A N/A - N/A
2914,CPE,461,02,"Smilkstein, Tina Harriet",N/A N/A - N/A
2855,CPE,461,03,"Danowitz, Andrew Robert",N/A N/A - N/A
2912,CPE,461,04,"Slivovsky, Lynne A.",N/A N/A - N/A
2923,CPE,461,05,"Taufik, NFN",N/A N/A - N/A
3343,CPE,461,06,"Smith, Hugh M.",N/A N/A - N/A
3480,CPE,461,07,"Hawkins, Benjamin G.",N/A N/A - N/A
2884,CPE,461,08,"Mealy, Bryan J.",N/A N/A - N/A
3325,CPE,461,09,"Wood, Zoe J.",N/A N/A - N/A
3225,CPE,461,10,"DeBruhl II, Bruce Edward",N/A N/A - N/A
2842,CPE,461,11,"Benson, Bridget Gwenith Montobbio",N/A N/A - N/A
3344,CPE,461,12,"Smith, Hugh M.",N/A N/A - N/A
3299,CPE,461,13,"Pantoja, Maria",N/A N/A - N/A
4001,CPE,461,14,"Sun, Dennis Liu",N/A N/A - N/A
3217,CPE,461,15,"Clements, John B.",N/A N/A - N/A
3345,CPE,461,16,"Smith, Hugh M.",N/A N/A - N/A
3272,CPE,461,17,"Khosmood, Foaad",N/A N/A - N/A
3268,CPE,461,18,"Keen, Aaron",N/A N/A - N/A
3294,CPE,461,19,"Nico, Phillip L.",N/A N/A - N/A
2972,CPE,461,20,"Kaliski, Martin E.",N/A N/A - N/A
2941,CPE,461,21,"Zhang, Xiaozheng",N/A N/A - N/A
3206,CPE,461,22,"Bellardo, John Michael",N/A N/A - N/A
3346,CPE,462,01,"Smith, Hugh M.",N/A N/A - N/A
3226,CPE,462,02,"DeBruhl II, Bruce Edward",N/A N/A - N/A
3316,CPE,462,03,"Turner, Clark S.",N/A N/A - N/A
3347,CPE,464,01,"Smith, Hugh M.",TR 04:10 PM - 05:30 PM
3348,CPE,464,02,"Smith, Hugh M.",W 09:10 AM - 12:00 PM
3349,CPE,464,03,"Smith, Hugh M.",W 12:10 PM - 03:00 PM
3350,CPE,464,04,"Smith, Hugh M.",W 03:10 PM - 06:00 PM
3021,CPE,470,01,"Irber, Alfred",TR 12:10 PM - 02:00 PM
3326,CPE,471,01,"Wood, Zoe J.",TR 08:10 AM - 09:30 AM
3327,CPE,471,02,"Wood, Zoe J.",TR 09:40 AM - 11:00 AM
3390,CPE,471,03,"Hollister, Brad Eric",MWF 01:10 PM - 02:00 PM
3391,CPE,471,04,"Hollister, Brad Eric",MWF 02:10 PM - 03:00 PM
3328,CPE,476,01,"Wood, Zoe J.",TR 01:40 PM - 03:00 PM
3324,CPE,476,02,"Wood, Zoe J.",TR 03:10 PM - 04:30 PM
3333,CPE,484,03,"Kurfess, Franz J.",TR 03:10 PM - 04:30 PM
3334,CPE,484,04,"Kurfess, Franz J.",TR 04:40 PM - 06:00 PM
3352,CPE,484,05,"Abler, Frederick Francis",MW 12:10 PM - 01:30 PM
3353,CPE,484,06,"Abler, Frederick Francis",MW 01:40 PM - 03:00 PM
2947,CPE,P133,05,"Botros, Nazeih Mourad",MWF 04:10 PM - 05:00 PM
2948,CPE,P133,06,"Botros, Nazeih Mourad",MWF 05:10 PM - 06:00 PM
2877,CPE,P233,13,"Mealy, Bryan J.",MWF 02:10 PM - 03:00 PM
2878,CPE,P233,14,"Mealy, Bryan J.",MWF 03:10 PM - 04:00 PM
3366,CPE,P321,01,"Ghanbari, Muhammad K.",TR 04:40 PM - 06:00 PM
3367,CPE,P321,02,"Ghanbari, Muhammad K.",TR 06:10 PM - 07:30 PM
3368,CPE,P453,05,"Ghanbari, Muhammad K.",TR 08:10 AM - 09:30 AM
3369,CPE,P453,06,"Ghanbari, Muhammad K.",TR 09:40 AM - 11:00 AM
3370,CPE,P453,07,"Ghanbari, Muhammad K.",TR 12:10 PM - 01:30 PM
3371,CPE,P453,08,"Ghanbari, Muhammad K.",TR 01:40 PM - 03:00 PM
3340,CPE,P461,01,"Smith, Hugh M.",N/A N/A - N/A
3384,CPE,P471,03,"Hollister, Brad Eric",MWF 01:10 PM - 02:00 PM
3385,CPE,P471,04,"Hollister, Brad Eric",MWF 02:10 PM - 03:00 PM
854,CRP,202,01,"Hajrasouliha, Amir Hossein",MWF 01:10 PM - 05:00 PM
871,CRP,202,03,"Bischopinck Von, Beate",MWF 08:10 AM - 12:00 PM
843,CRP,204,01,"del Rio Nascimento, Vicente",R 08:10 AM - 09:00 AM
844,CRP,204,02,"del Rio Nascimento, Vicente",TR 09:10 AM - 11:00 AM
876,CRP,211,01,"Pavlovich Howard, Zeljka",TR 02:10 PM - 04:00 PM
872,CRP,212,01,"Clark, Chris W.",TR 12:10 PM - 02:00 PM
953,CRP,315,01,"Multari, Michael",MWF 05:10 PM - 06:00 PM
954,CRP,315,02,"Multari, Michael",W 06:10 PM - 09:00 PM
848,CRP,342,01,"Greve, Adrienne I.",MW 01:10 PM - 02:00 PM
849,CRP,342,02,"Greve, Adrienne I.",MW 02:10 PM - 05:00 PM
837,CRP,400,01,"Boswell, Michael R.",N/A N/A - N/A
845,CRP,400,02,"del Rio Nascimento, Vicente",N/A N/A - N/A
861,CRP,400,05,"Nuworsoo, Cornelius K.",N/A N/A - N/A
855,CRP,400,11,"Hajrasouliha, Amir Hossein",N/A N/A - N/A
873,CRP,408,01,"Clark, Chris W.",T 06:10 PM - 09:00 PM
850,CRP,411,01,"Greve, Adrienne I.",MWF 09:10 AM - 01:00 PM
841,CRP,428,01,"Dandekar, Hemalata C.",TR 06:10 PM - 08:00 PM
874,CRP,430,01,"Clark, Chris W.",TR 09:40 AM - 11:00 AM
877,CRP,457,01,"Trapp, Ryan Richard",R 04:10 PM - 06:00 PM
878,CRP,457,02,"Trapp, Ryan Richard",T 03:10 PM - 06:00 PM
838,CRP,461,01,"Boswell, Michael R.",N/A N/A - N/A
859,CRP,461,04,"Main, Kelly D.",N/A N/A - N/A
870,CRP,461,06,"Siembieda, William John",N/A N/A - N/A
846,CRP,462,02,"del Rio Nascimento, Vicente",N/A N/A - N/A
860,CRP,462,04,"Main, Kelly D.",N/A N/A - N/A
842,CRP,462,08,"Dandekar, Hemalata C.",N/A N/A - N/A
868,CRP,462,10,"Riggs, William Warren",N/A N/A - N/A
856,CRP,462,11,"Hajrasouliha, Amir Hossein",N/A N/A - N/A
857,CRP,512,01,"Hajrasouliha, Amir Hossein",MWF 08:10 AM - 12:00 PM
862,CRP,516,01,"Nuworsoo, Cornelius K.",TR 09:40 AM - 11:00 AM
863,CRP,516,02,"Nuworsoo, Cornelius K.",R 12:10 PM - 03:00 PM
864,CRP,516,03,"Nuworsoo, Cornelius K.",T 12:10 PM - 03:00 PM
875,CRP,535,01,"Clark, Chris W.",MW 06:10 PM - 08:00 PM
851,CRP,545,01,"Greve, Adrienne I.",TR 08:10 AM - 09:30 AM
852,CRP,545,02,"Greve, Adrienne I.",F 01:10 PM - 04:00 PM
847,CRP,548,01,"del Rio Nascimento, Vicente",TR 04:10 PM - 06:00 PM
865,CRP,554,01,"Nuworsoo, Cornelius K.",MW 03:10 PM - 04:00 PM
866,CRP,554,02,"Nuworsoo, Cornelius K.",MW 12:10 PM - 03:00 PM
839,CRP,596,01,"Boswell, Michael R.",N/A N/A - N/A
853,CRP,596,03,"Greve, Adrienne I.",N/A N/A - N/A
869,CRP,596,10,"Riggs, William Warren",N/A N/A - N/A
858,CRP,596,11,"Hajrasouliha, Amir Hossein",N/A N/A - N/A
840,CRP,599,01,"Boswell, Michael R.",N/A N/A - N/A
867,CRP,599,05,"Nuworsoo, Cornelius K.",N/A N/A - N/A
3275,CSC,171,01,"Khosmood, Foaad",TR 03:10 PM - 04:30 PM
3276,CSC,171,02,"Khosmood, Foaad",TR 04:40 PM - 06:00 PM
3425,CSC,231,01,"Voelker, Kurt K.",TR 07:10 AM - 09:00 AM
3426,CSC,231,02,"Voelker, Kurt K.",TR 09:10 AM - 11:00 AM
3440,CSC,231,03,"Ryu, Dong yub",TR 02:10 PM - 04:00 PM
3438,CSC,231,05,"Mulligan, Kyle John",MW 10:10 AM - 12:00 PM
3427,CSC,232,01,"Voelker, Kurt K.",TR 12:10 PM - 01:00 PM
3428,CSC,232,02,"Voelker, Kurt K.",TR 01:10 PM - 02:00 PM
3429,CSC,234,01,"Voelker, Kurt K.",MWF 07:10 AM - 08:00 AM
3302,CSC,323,01,"Peterson, Zachary N.J.",TR 01:40 PM - 03:00 PM
3303,CSC,323,02,"Peterson, Zachary N.J.",TR 03:10 PM - 04:30 PM
3406,CSC,348,02,"Migler-VonDollen, Theresa Anne",MW 11:10 AM - 01:00 PM
3321,CSC,348,03,"Vakalis, Ignatios E.",MW 04:10 PM - 06:00 PM
3322,CSC,348,04,"Vakalis, Ignatios E.",TR 03:10 PM - 05:00 PM
3407,CSC,348,06,"Migler-VonDollen, Theresa Anne",MW 08:10 AM - 10:00 AM
3358,CSC,371,01,"Dunn, Ian Thomas",MWF 03:10 PM - 04:00 PM
3359,CSC,371,02,"Dunn, Ian Thomas",MWF 04:10 PM - 05:00 PM
3336,CSC,400,01,"Kurfess, Franz J.",N/A N/A - N/A
3245,CSC,400,02,"Falessi, Davide",N/A N/A - N/A
3277,CSC,400,03,"Khosmood, Foaad",N/A N/A - N/A
3257,CSC,400,04,"Janzen, David S.",N/A N/A - N/A
3288,CSC,400,05,"Lupo, Christopher",N/A N/A - N/A
3208,CSC,400,06,"Bellardo, John Michael",N/A N/A - N/A
3237,CSC,400,07,"Dekhtyar, Alexander M.",N/A N/A - N/A
3304,CSC,400,08,"Peterson, Zachary N.J.",N/A N/A - N/A
3323,CSC,445,01,"Vakalis, Ignatios E.",MW 02:10 PM - 04:00 PM
3312,CSC,491,01,"Stanchev, Lubomir Petrov",N/A N/A - N/A
3258,CSC,491,02,"Janzen, David S.",N/A N/A - N/A
3271,CSC,491,03,"Keen, Aaron",N/A N/A - N/A
4003,CSC,491,04,"Sun, Dennis Liu",N/A N/A - N/A
3246,CSC,491,05,"Falessi, Davide",N/A N/A - N/A
3230,CSC,491,06,"DeBruhl II, Bruce Edward",N/A N/A - N/A
3295,CSC,491,07,"Nico, Phillip L.",N/A N/A - N/A
3317,CSC,491,08,"Turner, Clark S.",N/A N/A - N/A
3330,CSC,491,09,"Wood, Zoe J.",N/A N/A - N/A
3209,CSC,491,10,"Bellardo, John Michael",N/A N/A - N/A
3351,CSC,491,11,"Smith, Hugh M.",N/A N/A - N/A
3218,CSC,491,12,"Clements, John B.",N/A N/A - N/A
3408,CSC,491,13,"Migler-VonDollen, Theresa Anne",N/A N/A - N/A
3300,CSC,491,14,"Pantoja, Maria",N/A N/A - N/A
3305,CSC,491,15,"Peterson, Zachary N.J.",N/A N/A - N/A
3238,CSC,491,16,"Dekhtyar, Alexander M.",N/A N/A - N/A
3337,CSC,491,17,"Kurfess, Franz J.",N/A N/A - N/A
3278,CSC,491,18,"Khosmood, Foaad",N/A N/A - N/A
3420,CSC,491,19,"Socher, Gudrun Salome",N/A N/A - N/A
4308,CSC,491,20,"Granger, Brian E.",N/A N/A - N/A
2936,CSC,491,21,"Yu, Xiao-Hua H.",N/A N/A - N/A
3338,CSC,492,01,"Kurfess, Franz J.",N/A N/A - N/A
3296,CSC,492,02,"Nico, Phillip L.",N/A N/A - N/A
3289,CSC,492,03,"Lupo, Christopher",N/A N/A - N/A
3247,CSC,492,04,"Falessi, Davide",N/A N/A - N/A
3259,CSC,492,05,"Janzen, David S.",N/A N/A - N/A
3231,CSC,492,06,"DeBruhl II, Bruce Edward",N/A N/A - N/A
3331,CSC,492,07,"Wood, Zoe J.",N/A N/A - N/A
3210,CSC,492,08,"Bellardo, John Michael",N/A N/A - N/A
3409,CSC,492,09,"Migler-VonDollen, Theresa Anne",N/A N/A - N/A
3318,CSC,492,10,"Turner, Clark S.",N/A N/A - N/A
3313,CSC,492,11,"Stanchev, Lubomir Petrov",N/A N/A - N/A
3239,CSC,492,12,"Dekhtyar, Alexander M.",N/A N/A - N/A
3279,CSC,492,13,"Khosmood, Foaad",N/A N/A - N/A
3339,CSC,495,01,"Kurfess, Franz J.",N/A N/A - N/A
3219,CSC,500,01,"Clements, John B.",N/A N/A - N/A
3240,CSC,500,02,"Dekhtyar, Alexander M.",N/A N/A - N/A
3211,CSC,500,03,"Bellardo, John Michael",N/A N/A - N/A
3319,CSC,509,01,"Turner, Clark S.",MW 04:10 PM - 06:00 PM
3306,CSC,521,01,"Peterson, Zachary N.J.",TR 09:40 AM - 11:00 AM
3307,CSC,521,02,"Peterson, Zachary N.J.",TR 12:10 PM - 01:30 PM
3280,CSC,570,03,"Khosmood, Foaad",MW 02:10 PM - 04:00 PM
3281,CSC,590,01,"Khosmood, Foaad",W 10:10 AM - 11:00 AM
3241,CSC,596,01,"Dekhtyar, Alexander M.",N/A N/A - N/A
3332,CSC,596,02,"Wood, Zoe J.",N/A N/A - N/A
3320,CSC,596,03,"Turner, Clark S.",N/A N/A - N/A
3220,CSC,596,04,"Clements, John B.",N/A N/A - N/A
3212,CSC,596,05,"Bellardo, John Michael",N/A N/A - N/A
3282,CSC,596,06,"Khosmood, Foaad",N/A N/A - N/A
3273,CSC,597,01,"Khosmood, Foaad",N/A N/A - N/A
3244,CSC,597,02,"Falessi, Davide",N/A N/A - N/A
3329,CSC,597,03,"Wood, Zoe J.",N/A N/A - N/A
3228,CSC,597,04,"DeBruhl II, Bruce Edward",N/A N/A - N/A
3335,CSC,597,05,"Kurfess, Franz J.",N/A N/A - N/A
3269,CSC,597,06,"Keen, Aaron",N/A N/A - N/A
3235,CSC,597,07,"Dekhtyar, Alexander M.",N/A N/A - N/A
3207,CSC,597,08,"Bellardo, John Michael",N/A N/A - N/A
3311,CSC,597,09,"Stanchev, Lubomir Petrov",N/A N/A - N/A
3274,CSC,599,01,"Khosmood, Foaad",N/A N/A - N/A
3256,CSC,599,02,"Janzen, David S.",N/A N/A - N/A
3270,CSC,599,03,"Keen, Aaron",N/A N/A - N/A
3287,CSC,599,04,"Lupo, Christopher",N/A N/A - N/A
3301,CSC,599,05,"Peterson, Zachary N.J.",N/A N/A - N/A
3439,CSC,P231,03,"Ryu, Dong yub",TR 02:10 PM - 04:00 PM
3356,CSC,P371,01,"Dunn, Ian Thomas",MWF 03:10 PM - 04:00 PM
3357,CSC,P371,02,"Dunn, Ian Thomas",MWF 04:10 PM - 05:00 PM
2101,DANC,131,01,"Walter, Michelle F.",MW 02:10 PM - 04:00 PM
2097,DANC,132,01,"Shouse, Sarah Elizabeth",TR 02:10 PM - 04:00 PM
2080,DANC,133,01,"Chand, Christina Joy McNeil",MW 10:10 AM - 12:00 PM
2102,DANC,231,01,"Walter, Michelle F.",MW 04:10 PM - 06:00 PM
2088,DANC,232,01,"Stanton, Diana L.",TR 09:10 AM - 11:00 AM
2081,DANC,233,01,"Chand, Christina Joy McNeil",MW 12:10 PM - 02:00 PM
2089,DANC,340,01,"Stanton, Diana L.",TR 04:10 PM - 04:30 PM
2090,DANC,340,02,"Stanton, Diana L.",N/A N/A - N/A
2091,DANC,340,03,"Stanton, Diana L.",TR 04:40 PM - 06:00 PM
2082,DANC,346,01,"Chand, Christina Joy McNeil",TR 06:10 PM - 09:00 PM
2103,DANC,346,02,"Walter, Michelle F.",TR 09:10 PM - 10:00 PM
2092,DANC,381,01,"Stanton, Diana L.",T 12:10 PM - 02:00 PM
2093,DANC,381,02,"Stanton, Diana L.",RF 12:10 PM - 02:00 PM
2083,DANC,400,02,"Chand, Christina Joy McNeil",N/A N/A - N/A
4304,DATA,301,01,"Granger, Brian E.",TR 08:10 AM - 09:30 AM
4305,DATA,301,02,"Granger, Brian E.",TR 09:40 AM - 11:00 AM
4306,DATA,301,03,"Granger, Brian E.",TR 01:10 PM - 02:30 PM
4307,DATA,301,04,"Granger, Brian E.",TR 02:40 PM - 04:00 PM
3236,DATA,451,01,"Dekhtyar, Alexander M.",MW 02:10 PM - 05:00 PM
4002,DATA,451,02,"Sun, Dennis Liu",MW 02:10 PM - 05:00 PM
4738,DEV1,E844,01,"Wiedenkeller, Sidonie D.",T 08:00 AM - 03:00 PM
4739,DEV1,E844,02,"Wiedenkeller, Sidonie D.",R 08:00 AM - 03:00 PM
190,DSCI,230,01,"Berning, Leanne M.",MWF 09:10 AM - 10:00 AM
258,DSCI,230,02,"Silacci, Richard D.",M 03:10 PM - 06:00 PM
259,DSCI,230,03,"Silacci, Richard D.",T 03:10 PM - 06:00 PM
260,DSCI,230,04,"Silacci, Richard D.",W 03:10 PM - 06:00 PM
242,DSCI,233,01,"Yeung, Chi Kong",MWF 09:10 AM - 10:00 AM
243,DSCI,233,02,"Yeung, Chi Kong",M 12:10 PM - 03:00 PM
176,DSCI,233,03,"Paulson, Philip T.",T 08:10 AM - 11:00 AM
261,DSCI,333,01,"Silacci, Richard D.",TR 12:10 PM - 01:30 PM
262,DSCI,333,02,"Silacci, Richard D.",R 08:10 AM - 10:00 AM
263,DSCI,333,03,"Silacci, Richard D.",R 03:10 PM - 05:00 PM
264,DSCI,412,01,"Silacci, Richard D.",F 11:10 AM - 12:00 PM
223,DSCI,412,02,"Huzzey, Juliana Mae",F 12:10 PM - 03:00 PM
240,DSCI,432,01,"Vagnoni, David Bruce",MW 10:10 AM - 12:00 PM
179,DSCI,434,03,"Everett, David Warren",TR 09:40 AM - 11:00 AM
180,DSCI,434,05,"Everett, David Warren",S 12:10 PM - 03:00 PM
181,DSCI,599,02,"Everett, David Warren",N/A N/A - N/A
244,DSCI,P233,01,"Yeung, Chi Kong",MWF 09:10 AM - 10:00 AM
177,DSCI,P233,03,"Paulson, Philip T.",T 08:10 AM - 11:00 AM
265,DSCI,P333,01,"Silacci, Richard D.",TR 12:10 PM - 01:30 PM
266,DSCI,P333,02,"Silacci, Richard D.",R 08:10 AM - 10:00 AM
241,DSCI,P432,01,"Vagnoni, David Bruce",MW 10:10 AM - 12:00 PM
245,DSCI,S502,01,"Yeung, Chi Kong",W 10:10 AM - 04:00 PM
246,DSCI,S541,01,"Yeung, Chi Kong",R 10:10 AM - 01:00 PM
247,DSCI,S541,02,"Yeung, Chi Kong",R 01:10 PM - 04:00 PM
1080,DSCI,S581,01,"Daubert, Sara Jo",W 08:10 AM - 10:00 AM
174,DSCI,S582,01,"Noland, Jaymie J.",T 07:10 AM - 01:00 PM
1052,ECON,201,01,"Werner, Adam D.",MW 02:10 PM - 04:00 PM
1040,ECON,201,80,"Marlow, Michael L.",M 10:10 AM - 12:00 PM
1043,ECON,201,81,"Lindahl, Solina M.",F 10:10 AM - 12:00 PM
1031,ECON,221,01,"Doremus, Jacqueline M.",TR 04:10 PM - 06:00 PM
1053,ECON,222,01,"Werner, Adam D.",MW 12:10 PM - 02:00 PM
1045,ECON,222,02,"Lindsay, William David",TR 06:10 PM - 08:00 PM
1046,ECON,222,03,"Lindsay, William David",TR 02:10 PM - 04:00 PM
1044,ECON,303,03,"Lindahl, Solina M.",MW 04:10 PM - 06:00 PM
1029,ECON,311,01,"Cole, Matthew T.",TR 12:10 PM - 02:00 PM
1041,ECON,311,02,"Zambrano, Eduardo",TR 02:10 PM - 04:00 PM
1042,ECON,312,01,"Zambrano, Eduardo",TR 09:10 AM - 11:00 AM
1047,ECON,313,01,"Seiver, Daniel Alan",TR 12:10 PM - 02:00 PM
1050,ECON,330,01,"Sullivan, Dennis H.",MW 02:10 PM - 04:00 PM
1048,ECON,337,01,"Seiver, Daniel Alan",MW 10:10 AM - 12:00 PM
1049,ECON,337,02,"Seiver, Daniel Alan",MW 04:10 PM - 06:00 PM
1038,ECON,339,01,"James, Jonathan W.",TR 12:10 PM - 01:30 PM
1039,ECON,339,02,"James, Jonathan W.",TR 01:40 PM - 02:00 PM
1034,ECON,340,01,"Flores, Carlos Arturo",MW 04:10 PM - 05:30 PM
1035,ECON,340,02,"Flores, Carlos Arturo",MW 05:40 PM - 06:00 PM
1030,ECON,404,01,"Cole, Matthew T.",TR 09:10 AM - 11:00 AM
1036,ECON,408,01,"Flores, Carlos Arturo",TR 04:10 PM - 06:00 PM
1032,ECON,460,01,"Fisher, Eric",TR 09:10 AM - 11:00 AM
1026,ECON,461,01,"Hamilton, Stephen F.",N/A N/A - N/A
1027,ECON,462,01,"Hamilton, Stephen F.",N/A N/A - N/A
707,EDES,123,01,"Shields, Jennifer Ann Evans",TR 09:10 AM - 10:00 AM
959,EDES,123,02,"Lucas, Michael A.",F 10:10 AM - 12:00 PM
960,EDES,123,03,"Lucas, Michael A.",F 10:10 AM - 12:00 PM
961,EDES,123,04,"Lucas, Michael A.",F 10:10 AM - 12:00 PM
962,EDES,123,05,"Lucas, Michael A.",F 10:10 AM - 12:00 PM
963,EDES,123,06,"Lucas, Michael A.",F 01:10 PM - 03:00 PM
964,EDES,123,07,"Lucas, Michael A.",F 01:10 PM - 03:00 PM
